neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,bathrooms,minimum_nights,maximum_nights,total_reviews_historicas,total_clicks_acumulados,price
embajadores,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.2188758248682006,0,4.382026634673881
palacio,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.0,0,4.962844630259907
feria,0,1.2090359610836,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.6390573296152584,0,4.663439094112067
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.2417372188929115,-1.172162184813679,4.143134726391533,0,4.804021044733257
embajadores,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,5.0369526024136295,0,5.062595033026967
triana este,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,2.70805020110221,0,4.189654742026425
centro,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.1354942159291497,0,5.1647859739235145
alfalfa,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,5.225746673713202,0,5.560681631015528
universidad,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,1.563437276631586,5.963579343618446,0,5.337538079701318
teatinos-universidad,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,0.41567487153350957,1.5534259336802767,2.8903717578961645,0,4.5217885770490405
arenal,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.2417372188929115,-1.172162184813679,2.70805020110221,0,5.272999558563747
rios rosas,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.367295829986474,0,4.867534450455582
villegas,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.1819724833996005,1.5659401123694134,4.8283137373023015,0,4.6443908991413725
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.7157194028366523,-0.4462663485364962,-0.1819724833996005,-1.179670692027161,4.219507705176107,0,4.941642422609304
piovera,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.7566689697733788,-0.1819724833996005,-1.2147103923567435,2.5649493574615367,0,5.560681631015528
feria,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,5.768320995793772,0,4.5217885770490405
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,5.181783550292085,0,4.465908118654584
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,0.6931471805599453,0,5.170483995038151
alfalfa,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.2417372188929115,1.5659401123694134,5.318119993844216,0,5.19295685089021
carretera de cadiz,0,1.2090359610836,2.5671581341633845,2.330292041674157,2.4909807425433375,-0.1819724833996005,1.5659401123694134,4.564348191467836,0,5.198497031265826
carretera de cadiz,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-0.9243814467687739,5.720311776607412,0,5.003946305945459
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.0,0,5.351858133476067
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,5.135798437050262
hispanoamérica,0,1.2090359610836,2.5671581341633845,1.1011467639991472,1.0223571970034204,1.5512048459064187,0.5773199959276204,2.6390573296152584,0,4.90527477843843
embajadores,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.5553480614894135,0,5.135798437050262
santa cruz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,2.4909807425433375,-0.3015019543862225,-1.1746650205515063,4.276666119016055,0,5.572154032177765
feria,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,0.6931471805599453,0,4.653960350157523
santa cruz,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.718498871295094,0,5.170483995038151
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.0624430124129785,-1.1746650205515063,3.9318256327243257,0,4.553876891600541
recoletos,0,1.2090359610836,1.5510192388155146,-1.3571437913508724,1.7566689697733788,-0.3015019543862225,-0.3362150483793528,0.0,0,5.4680601411351315
adelfas,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,0.057086458573643514,-0.4087972847763452,2.4849066497880004,0,4.927253685157205
arenal,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-0.3487292270684894,3.871201010907891,0,5.062595033026967
aguilas,0,1.2090359610836,1.5510192388155146,1.7157194028366523,-0.4462663485364962,-0.12220774790628951,-1.04952323366014,3.713572066704308,0,4.700480365792417
embajadores,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.4849066497880004,0,5.170483995038151
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-1.172162184813679,5.0689042022202315,0,4.68213122712422
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,0.2880454242334622,-0.3015019543862225,1.5659401123694134,5.181783550292085,0,4.882801922586371
centro,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,3.1354942159291497,0,5.429345628954441
palacio,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.044522437723423,0,5.3981627015177525
triana oeste,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.044522437723423,0,5.1298987149230735
palacio,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-1.0244948762818669,5.267858159063328,0,5.176149732573829
centro,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.2417372188929115,-1.1996933779297796,3.970291913552122,0,5.365976015021851
centro,2,1.2090359610836,-0.48125855188022465,2.330292041674157,-0.4462663485364962,-0.3015019543862225,-1.179670692027161,0.0,0,5.393627546352362
teatinos-universidad,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.8903717578961645,0,4.836281906951478
costillares,0,1.2090359610836,-0.48125855188022465,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,5.476463551931511
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.6390573296152584,0,4.955827057601261
centro,0,1.2090359610836,2.5671581341633845,1.7157194028366523,-1.914889894076413,-0.3015019543862225,-0.3362150483793528,2.6390573296152584,0,4.624972813284271
cortes,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.0689042022202315,0,4.897839799950911
palomeras bajas,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,1.791759469228055,0,4.465908118654584
universidad,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.5649493574615367,0,5.278114659230517
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.0794415416798357,0,4.859812404361672
este,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.2417372188929115,-0.49889937133812884,5.0369526024136295,0,5.303304908059076
san julián,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,5.484796933490655,0,5.846438775057725
imperial,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,5.056245805348308,0,4.875197323201151
aluche,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.9318256327243257,0,4.90527477843843
san julián,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.044522437723423,0,5.049856007249537
arenal,0,1.2090359610836,0.534880343467645,1.7157194028366523,1.0223571970034204,-0.2417372188929115,0.001667776227335935,3.4339872044851463,0,4.997212273764115
feria,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.2417372188929115,1.5659401123694134,4.5217885770490405,0,5.198497031265826
santa cruz,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.330733340286331,0,5.147494476813453
justicia,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,-1.0995799484166866,5.0689042022202315,0,5.420534999272286
palos de moguer,0,1.2090359610836,1.5510192388155146,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,0.0,0,5.521460917862246
carretera de cadiz,0,1.2090359610836,-0.48125855188022465,1.7157194028366523,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.8903717578961645,0,4.477336814478207
triana oeste,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,3.6635616461296463,0,4.499809670330265
san isidro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,0.2880454242334622,-0.2417372188929115,1.5659401123694134,1.9459101490553132,0,4.875197323201151
embajadores,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,4.6913478822291435,0,5.342334251964811
bellas vistas,0,1.2090359610836,0.534880343467645,-1.3571437913508724,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.532599493153256,0,4.852030263919617
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-1.0244948762818669,4.1588830833596715,0,5.288267030694535
recoletos,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,1.4914401104131076,-0.42381429920330915,1.0986122886681098,0,5.25227342804663
casco histórico de barajas,0,1.2090359610836,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,1.5659401123694134,0.6931471805599453,0,4.465908118654584
hispanoamérica,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.4849066497880004,0,5.598421958998375
arenal,0,1.2090359610836,1.5510192388155146,1.7157194028366523,2.4909807425433375,-0.3015019543862225,-0.3362150483793528,3.367295829986474,0,5.8522024797744745
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.302585092994046,0,5.3471075307174685
comillas,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.4011973816621555,0,4.969813299576001
universidad,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.1819724833996005,1.5659401123694134,5.793013608384144,0,5.2832037287379885
universidad,0,1.2090359610836,-0.48125855188022465,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,4.812184355372417,0,5.043425116919247
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.9459101490553132,0,5.220355825078324
el cerro,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.5649493574615367,0,5.111987788356544
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.9459101490553132,0,4.3694478524670215
centro,0,1.2090359610836,1.5510192388155146,2.330292041674157,1.0223571970034204,-0.1819724833996005,-1.0995799484166866,0.0,0,5.342334251964811
san gil,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,1.791759469228055,0,4.875197323201151
palacio,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,5.886104031450156
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,3.091042453358316,0,4.663439094112067
cortes,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.1819724833996005,1.5659401123694134,5.438079308923196,0,5.1647859739235145
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,3.332204510175204,0,5.356586274672012
teatinos-universidad,0,1.2090359610836,2.5671581341633845,1.7157194028366523,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,2.70805020110221,0,4.90527477843843
sol,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.060443010546419,0,5.176149732573829
san bartolomé,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-1.0995799484166866,1.3862943611198906,0,5.093750200806762
carretera de cadiz,0,1.2090359610836,1.5510192388155146,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.1780538303479458,0,4.68213122712422
santa cruz,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.3862943611198906,0,5.214935757608986
universidad,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,4.736198448394496,0,4.700480365792417
arenal,0,1.2090359610836,0.534880343467645,1.7157194028366523,2.4909807425433375,-0.3015019543862225,-0.3362150483793528,2.833213344056216,0,5.860786223465865
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,0.6931471805599453,0,4.6443908991413725
cruz de humilladero,0,1.2090359610836,1.5510192388155146,1.1011467639991472,0.2880454242334622,-0.3015019543862225,1.5659401123694134,1.9459101490553132,0,5.0689042022202315
centro,0,1.2090359610836,2.5671581341633845,1.1011467639991472,1.7566689697733788,1.4316753749197966,-0.3362150483793528,0.0,0,5.521460917862246
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,2.4909807425433375,-0.2417372188929115,1.5659401123694134,2.3978952727983707,0,5.308267697401205
triana casco antiguo,0,1.2090359610836,1.5510192388155146,1.1011467639991472,0.2880454242334622,-0.2417372188929115,-0.3362150483793528,4.110873864173311,0,4.969813299576001
justicia,0,1.2090359610836,0.534880343467645,2.330292041674157,-0.4462663485364962,-0.2417372188929115,-1.0244948762818669,3.5553480614894135,0,5.575949103146316
cortes,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.1354942159291497,0,5.384495062789089
almagro,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,4.564348191467836,0,5.521460917862246
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,2.1972245773362196,0,5.087596335232384
palacio,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,3.4339872044851463,0,5.062595033026967
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.1819724833996005,1.5659401123694134,3.367295829986474,0,4.762173934797756
palacio,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.2417372188929115,1.5659401123694134,3.091042453358316,0,4.852030263919617
sol,0,1.2090359610836,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,1.791759469228055,0,5.786897381366708
